kota_administrasi,kecamatan,kelurahan,rw,tahun,bulan,lama_genangan,tanggal_kejadian,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,ketinggian_air,jumlah_meninggal
Jakarta Timur,Kramat Jati,Tengah,RW 09,2020,5,0,tgl. 10 MEI,0,0,0,20,0
Jakarta Timur,Matraman,Kebon Manggis,RW 04,2020,5,0,tgl. 19 MEI,0,0,0,20,0
Jakarta Timur,Pasar Rebo,Pekayon,"RW 02, 07",2020,5,0,tgl. 06 MEI,0,0,0,10 - 100,0
Jakarta Utara,Penjaringan,Penjaringan,RW 017,2020,6,0,"tgl. 04, 06 JUNI",0,0,0,10 - 60,0
Jakarta Utara,Penjaringan,Pejagalan,"RW 07, 015, 016",2020,6,0,"tgl. 04, 05, 07 JUNI",0,0,0,5 - 60,0
Jakarta Utara,Penjaringan,Kapuk Muara,RW 01,2020,6,0,"tgl. 04, 07 JUNI",0,0,0,5 - 10,0
Jakarta Utara,Cilincing,Marunda,"RW 01, 02, 07",2020,6,0,"tgl. 03, 04, 05 JUNI",0,0,0,10 - 40,0
Jakarta Utara,Pademangan,Ancol,RW 08,2020,6,0,"tgl. 04, 05 JUNI",0,2000,0,30 - 50,0
Jakarta Barat,Cengkareng,Kapuk,"RW 05, 07, 08, 010, 012, 016",2020,6,0,"tgl. 03, 04, 05 JUNI",0,0,0,5 - 30,0
Jakarta Barat,Kalideres,Tegal Alur,"RW 01, 09",2020,6,0,"tgl. 03, 05 JUNI",0,0,0,10 - 50,0
Jakarta Barat,Grogol Petamburan,Jelambar Baru,RW 06,2020,6,0,tgl. 04 JUNI,0,0,0,5 - 10,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,RW 02,2020,6,0,tgl. 04 JUNI,0,0,0,40,0
Kepulauan Seribu,Kepulauan Seribu Selatan,Pulau Pari,"RW 01, 02, 03, 04",2020,6,0,"tgl. 03, 04, 05 JUNI",0,0,0,10 - 50,0
Kepulauan Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,"RW 01, 02, 03",2020,6,0,"tgl. 03, 04 JUNI",0,0,0,10 - 45,0
Kepulauan Seribu,Kepulauan Seribu Selatan,Pulau Tidung,"RW 02, 03",2020,6,0,tgl. 04 JUNI,0,0,0,30 - 50,0
Kepulauan Seribu,Kepulauan Seribu Utara,Pulau Panggang,"RW 01, 02, 03, 04, 05",2020,6,0,"tgl. 03, 04, 05, 06 JUNI",0,0,0,10 - 40,0
Kepulauan Seribu,Kepulauan Seribu Utara,Pulau Kelapa,"RW 01, 02, 03, 05",2020,6,0,"tgl. 03, 06 JUNI",0,0,0,10 - 45,0
Kepulauan Seribu,Kepulauan Seribu Utara,Pulau Harapan ,"RW 01, 02, 03",2020,6,0,"tgl. 03, 04, 05, 06 JUNI",0,0,0,5 - 20,0
Jakarta Barat,Kembangan,Srengseng,"RW 01, 05, 08",2020,7,0,"tgl. 14, Juli",0,0,0,30 - 50,0
Jakarta Urata,Cilincing,Marunda,RW 07,2020,8,0,25 Agustus,0,0,0,10 - 30,0
Jakarta Barat,Kalideres,Tegal Alur,RW 12,2020,8,0,13 Agustus,0,0,0,15,0
Jakarta Barat,Cengkareng,Kapuk,"RW 02, 03, 05, 10, 12, 15, 16",2020,8,0,13 Agustus,0,0,0,15 - 20,0
Jakarta Barat,Palmerah,Kota Bambu Utara,"RW 06, 07",2020,8,0,18 Agustus,0,0,0,10 - 30,0
Jakarta Selatan,Tebet,Kebon Baru,RW 06,2020,8,0,13 Agustus,0,0,0,20 - 30,0
Jakarta Selatan,Tebet,Bukit Duri,RW 04,2020,8,0,13 Agustus,0,0,0,30,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 01,2020,8,0,13 Agustus,0,0,0,20,0
Jakarta Selatan,Mampang Prapatan,Bangka,"RW 03, 04",2020,8,0,13 Agustus,0,0,0,20 - 80,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,RW 03,2020,8,0,13 Agustus,0,0,0,20 - 60,0
Jakarta Pusat,Senen,Paseban,RW 07,2020,8,0,13 Agustus,0,0,0,20,0
Jakarta Pusat,Tanah Abang,Petamburan,RW 03,2020,8,0,18 Agustus,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,"RW 01, 02",2020,9,0,tgl. 22 September,0,0,0,20 - 50,0
Jakarta Barat,Kalideres,Kalideres,RW 07,2020,9,0,tgl. 15 September,0,0,0,10,0
Jakarta Barat,Cengkareng,Kapuk,"RW 02, 03, 05, 06, 010, 012, 015, 016",2020,9,0,"tgl. 15, 22, 23 September",0,0,0,5 - 25,0
Jakarta Barat,Cengkareng,Rawa Buaya,"RW 01, 02, 04",2020,9,0,"tgl. 21, 22, 23 September",0,0,0,20 - 30,0
Jakarta Barat,Cengkareng,Cengkareng Barat,"RW 06, 07, 09, 010, 014",2020,9,0,tgl. 22 September,0,0,0,15 - 30,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,RW 05,2020,9,0,tgl. 16 September,0,0,0,35,0
Jakarta Barat,Kebon Jeruk,Sukabumi Utara,"RW 01, 02, 03, 05, 07, 08, 011",2020,9,0,"tgl. 21, 22 September",0,0,0,30 - 80,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,"RW 04, 05, 09, 014",2020,9,0,"tgl. 21, 22 September",0,0,0,15 - 20,0
Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,"RW 01, 02",2020,9,0,tgl. 22 September,0,0,0,120 - 130,0
Jakarta Barat,Palmerah,Palmerah,RW 03,2020,9,0,"tgl. 21, 22 September",0,0,0,30,0
Jakarta Barat,Kembangan,Kembangan Utara,RW 04,2020,9,0,"tgl. 21, 22 September",0,150,0,60,0
Jakarta Barat,Kembangan,Kembangan Selatan,RW 01,2020,9,0,"tgl. 21, 22 September",0,0,0,45,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,RW 04,2020,9,0,"tgl. 21, 22 September",0,0,0,20,0
Jakarta Barat,Grogol Petamburan,Jelambar,RW 04,2020,9,0,tgl. 22 September,0,0,0,25,0
Jakarta Barat,Tambora,Krendang,RW 02,2020,9,0,tgl. 22 September,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,RW 03,2020,9,0,tgl. 15 September,0,0,0,100,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,"RW 05, 07, 08",2020,9,0,tgl. 22 September,0,0,0,30,0
Jakarta Selatan,Cilandak,Pondok Labu,RW 01,2020,9,0,"tgl. 15, 16 September",0,0,0,10 - 20,0
Jakarta Selatan,Kebayoran Baru,Petogogan,RW 03,2020,9,0,tgl. 15 September,0,0,0,25 - 50,0
Jakarta Selatan,Pancoran,Pengadegan,RW 01,2020,9,0,tgl. 22 September,0,230,0,40,0
Jakarta Selatan,Pancoran,Rawajati,"RW 03, 07",2020,9,0,tgl. 22 September,0,660,0,20 - 40,0
Jakarta Selatan,Tebet,Kebon Baru,RW 010,2020,9,0,tgl. 22 September,0,0,0,30,0
Jakarta Timur,Kramat Jati,Cawang,"RW 01, 02, 03, 05, 08",2020,9,0,tgl. 22 September,0,0,0,10 - 100,0
Jakarta Timur,Kramat Jati,Cililitan,"RW 06, 07",2020,9,0,tgl. 22 September,0,0,0,10 - 50,0
Jakarta Timur,Kramat Jati,Balekambang,"RW 02, 05",2020,9,0,tgl. 22 September,0,0,0,10 - 30,0
Jakarta Timur,Jatinegara,Bidara Cina,"RW 07, 011",2020,9,0,"tgl. 22, 28 September",0,0,0,10 - 70,0
Jakarta Timur,Jatinegara,Kampung Melayu,"RW 04, 05, 07, 08",2020,9,0,tgl. 22 September,0,0,0,10 - 75,0
Jakarta Pusat,Johar Baru,Johar Baru,RW 06,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Utara,Tanjung Priok,Kebon Bawang,RW 13,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Utara,Tanjung Priok,Kebon Bawang,0,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Utara,Cilincing,Rorotan,RW 10,2020,10,0,20 Oktober,0,0,0,15,0
Jakarta Utara,Koja,Rawa Badak Selatan,RW 04,2020,10,0,26 Oktober,0,0,0,10 - 60,0
Jakarta Utara,Koja,Rawa Badak Selatan,RW 08,2020,10,0,26 Oktober,0,0,0,10 - 80,0
Jakarta Utara,Koja,Rawa Badak Selatan,RW 09,2020,10,0,26 Oktober,0,0,0,10 - 80,0
Jakarta Utara,Koja,Rawa Badak Selatan,RW 10,2020,10,0,26 Oktober,0,0,0,10 - 80,0
Jakarta Utara,Koja,Rawa Badak Selatan,RW 11,2020,10,0,26 Oktober,0,0,0,10 - 80,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,RW 03,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,11 Oktober,0,0,0,15,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,RW 04,2020,10,0,16 Oktober,0,0,0,25,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,RW 05,2020,10,0,"05,09,11 Oktober",10,0,0,10 - 30,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,"05,11 Oktober",0,0,0,20 - 70,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,11 Oktober,0,0,0,60,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,"05,09,11,25 Oktober",0,0,0,10 - 100,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,"05,09,11,16,25 Oktober",0,0,0,10 - 60,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,11 Oktober,0,0,0,60,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,11 Oktober,0,0,0,100,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,0,2020,10,0,11 Oktober,0,0,0,70,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,RW 10,2020,10,0,11 Oktober,0,0,0,10,0
Jakarta Barat,Kebon Jeruk,Kedoya Selatan,RW 11,2020,10,0,11 Oktober,0,0,0,50,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,RW  02,2020,10,0,"10,11 Oktober",0,0,0,20 - 60,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,0,2020,10,0,"10,11 Oktober",0,0,0,20 - 60,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,0,2020,10,0,"09,10,11 Oktober",0,0,0,10 - 60,0
Jakarta Barat,Kebon Jeruk,Kedoya Utara,0,2020,10,0,"09,10,11 Oktober",0,0,0,10 - 60,0
Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,RW 08,2020,10,0,"10,11,16 Oktober",0,0,0,30,0
Jakarta Barat,Kebon Jeruk,Sukabumi Utara,RW 02,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Barat,Kebon Jeruk,Sukabumi Utara,RW 05,2020,10,0,16 Oktober,0,0,0,50,0
Jakarta Barat,Kebon Jeruk,Sukabumi Utara,0,2020,10,0,"16,18 Oktober",0,0,0,40 - 100,0
Jakarta Barat,Kebon Jeruk,Kebon Jeruk,RW 04,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Barat,Kebon Jeruk,Kebon Jeruk,RW 06,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Barat,Kebon Jeruk,Kebon Jeruk,RW 10,2020,10,0,16 Oktober,0,0,0,50,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,RW 02,2020,10,0,16 Oktober,0,0,0,40,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,RW 13,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,0,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,0,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Barat,Kebon Jeruk,Duri Kepa,RW 08,2020,10,0,16 Oktober,0,0,0,80 - 100,0
Jakarta Barat,Palmerah,Palmerah,RW 02,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Barat,Palmerah,Palmerah,RW 15,2020,10,0,16 Oktober,0,0,0,40,0
Jakarta Barat,Grogol Petamburan,Jelambar,RW 04,2020,10,0,16 Oktober,0,0,0,10 - 15,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,RW 02,2020,10,0,16 Oktober,0,0,0,10,0
Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,RW 04,2020,10,0,16 Oktober,0,0,0,20 - 30,0
Jakarta Barat,Kembangan,Kembangan Utara,RW 04,2020,10,0,09 Oktober,0,0,0,10 - 30,0
Jakarta Barat,Kembangan,Kembangan Selatan,RW 01,2020,10,0,11 Oktober,0,0,0,50,0
Jakarta Barat,Kembangan,Kembangan Selatan,RW 06,2020,10,0,11 Oktober,0,0,0,15,0
Jakarta Barat,Kembangan,Kembangan Selatan,0,2020,10,0,25 Oktober,0,0,0,15,0
Jakarta Barat,Kembangan,Kembangan Selatan,RW 08,2020,10,0,11 Oktober,0,0,0,50,0
Jakarta Barat,Kembangan,Kembangan Selatan,RW 09,2020,10,0,11 Oktober,0,0,0,90,0
Jakarta Barat,Kembangan,Kembangan Selatan,0,2020,10,0,11 Oktober,0,0,0,90,0
Jakarta Barat,Kembangan,Kembangan Selatan,0,2020,10,0,11 Oktober,0,0,0,90,0
Jakarta Barat,Kembangan,Srengseng,RW 02,2020,10,0,16 Oktober,0,0,0,50,0
Jakarta Barat,Kembangan,Srengseng,RW 03,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Barat,Kembangan,Srengseng,RW 05,2020,10,0,16 Oktober,0,0,0,40,0
Jakarta Barat,Kembangan,Srengseng,RW 06,2020,10,0,16 Oktober,0,0,0,50,0
Jakarta Barat,Kembangan,Srengseng,RW 07,2020,10,0,11 Oktober,0,0,0,20,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,RW 08,2020,10,0,"10,11 Oktober",0,0,0,20 - 50,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,0,2020,10,0,"10,11 Oktober",0,0,0,20 - 50,0
Jakarta Barat,Cengkareng,Kedaung Kali Angke,0,2020,10,0,"10,11 Oktober",0,0,0,20 - 50,0
Jakarta Barat,Cengkareng,Duri Kosambi,RW 04,2020,10,0,"10,11 Oktober",0,0,0,30,0
Jakarta Barat,Cengkareng,Duri Kosambi,0,2020,10,0,"10,11 Oktober",0,0,0,30,0
Jakarta Barat,Cengkareng,Duri Kosambi,0,2020,10,0,"10,11 Oktober",0,0,0,25,0
Jakarta Barat,Cengkareng,Duri Kosambi,RW 06,2020,10,0,"10,11 Oktober",0,0,0,15,0
Jakarta Barat,Cengkareng,Duri Kosambi,0,2020,10,0,"10,11 Oktober",0,0,0,25,0
Jakarta Barat,Cengkareng,Rawa Buaya,RW 01,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Barat,Cengkareng,Rawa Buaya,0,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Barat,Cengkareng,Rawa Buaya,0,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Barat,Cengkareng,Rawa Buaya,RW 02,2020,10,0,"10,11 Oktober",0,0,0,25,0
Jakarta Barat,Cengkareng,Rawa Buaya,RW 11,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Barat,Cengkareng,Rawa Buaya,0,2020,10,0,"10,11 Oktober",0,0,0,10,0
Jakarta Barat,Cengkareng,Rawa Buaya,RW 12,2020,10,0,"10,11 Oktober",0,0,0,15,0
Jakarta Barat,Kalideres,Pegadungan,RW 03,2020,10,0,"10,11 Oktober",0,0,0,10 - 30,0
Jakarta Barat,Kalideres,Pegadungan,0,2020,10,0,"10,11 Oktober",0,0,0,10 - 30,0
Jakarta Barat,Kalideres,Pegadungan,RW 05,2020,10,0,"10,11 Oktober",0,0,0,10 - 30,0
Jakarta Barat,Kalideres,Pegadungan,0,2020,10,0,"10,11 Oktober",0,0,0,10 - 30,0
Jakarta Barat,Kalideres,Pegadungan,RW 04,2020,10,0,"10,11 Oktober",0,0,0,5 - 10,0
Jakarta Barat,Kalideres,Pegadungan,0,2020,10,0,"10,11 Oktober",0,0,0,5 - 10,0
Jakarta Selatan,Mampang Prapatan,Bangka,RW 02,2020,10,0,"04,05,10,11,27 Oktober",0,0,0,10 - 100,0
Jakarta Selatan,Mampang Prapatan,Bangka,0,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Selatan,Mampang Prapatan,Bangka,RW 03,2020,10,0,27 Oktober,0,0,0,50,0
Jakarta Selatan,Mampang Prapatan,Bangka,0,2020,10,0,"04,05 Oktober",0,0,0,25,0
Jakarta Selatan,Mampang Prapatan,Bangka,RW 04,2020,10,0,"04,05 Oktober",0,0,0,50,0
Jakarta Selatan,Mampang Prapatan,Bangka,0,2020,10,0,"02,16,27 Oktober",0,0,0,10 - 35,0
Jakarta Selatan,Mampang Prapatan,Tegal Parang,RW 07,2020,10,0,"04,05 Oktober",0,0,0,10 - 30,0
Jakarta Selatan,Mampang Prapatan,Tegal Parang,0,2020,10,0,"04,05 Oktober",0,0,0,10 - 30,0
Jakarta Selatan,Mampang Prapatan,Pela Mampang,RW 05,2020,10,0,05 Oktober,0,0,0,50 - 100,0
Jakarta Selatan,Mampang Prapatan,Pela Mampang,RW 07,2020,10,0,05 Oktober,0,0,0,30 - 60,0
Jakarta Selatan,Mampang Prapatan,Pela Mampang,RW 11,2020,10,0,05 Oktober,0,0,0,30 - 80,0
Jakarta Selatan,Pancoran,Kalibata,RW 09,2020,10,0,02 Oktober,0,0,0,30,0
Jakarta Selatan,Pancoran,Rawajati,RW 03,2020,10,0,25 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pancoran,Rawajati,0,2020,10,0,25 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pancoran,Rawajati,RW 07,2020,10,0,25 Oktober,0,0,0,10 - 40,0
Jakarta Selatan,Pancoran,Rawajati,0,2020,10,0,25 Oktober,0,0,0,10 - 40,0
Jakarta Selatan,Pancoran,Rawajati,0,2020,10,0,25 Oktober,0,0,0,10 - 40,0
Jakarta Selatan,Pancoran,Pengadegan,RW 01,2020,10,0,25 Oktober,0,0,0,10 - 120,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,RW 08,2020,10,0,02 Oktober,0,0,0,20,0
Jakarta Selatan,Pasar Minggu,Ragunan,RW 09,2020,10,0,02 Oktober,0,0,0,20,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,RW 01,2020,10,0,"04,05,10,11 Oktober",20,0,0,10 - 100,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,RW 03,2020,10,0,"04,05,10,11 Oktober",0,0,0,20 - 180,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,0,2020,10,0,"04,05,10,11 Oktober",0,0,0,20 - 180,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,RW 05,2020,10,0,05 Oktober,10,0,0,10 - 130,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,RW 06,2020,10,0,"05,25 Oktober",0,0,0,10 - 130,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,0,2020,10,0,"05,25 Oktober",0,0,0,10 - 130,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,RW 07,2020,10,0,25 Oktober,0,0,0,10 - 100,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,RW 08,2020,10,0,25 Oktober,0,0,0,10 - 85,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,0,2020,10,0,05 Oktober,0,0,0,20 - 150,0
Jakarta Selatan,Pasar Minggu,Pejaten Timur,0,2020,10,0,05 Oktober,0,0,0,20 - 150,0
Jakarta Selatan,Pasar Minggu,Kebagusan,RW  01,2020,10,0,"10,11 Oktober",0,0,0,20 - 40,0
Jakarta Selatan,Pasar Minggu,Jati Padang,RW 05,2020,10,0,"10,11 Oktober",0,0,0,20 - 40,0
Jakarta Selatan,Pasar Minggu,Jati Padang,RW 06,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,10,0,"10,11,26 Oktober",0,0,0,10 - 20,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,10,0,"10,11 Oktober",0,0,0,10 - 20,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Selatan,Jagakarsa,Ciganjur,RW 2,2020,10,0,"10,11 Oktober",30,0,0,120,0
Jakarta Selatan,Jagakarsa,Ciganjur,0,2020,10,0,"10,11 Oktober",0,0,0,120,0
Jakarta Selatan,Jagakarsa,Ciganjur,RW 05,2020,10,0,"04,05 Oktober",0,0,0,10 - 40,0
Jakarta Selatan,Jagakarsa,Cipedak,RW 04,2020,10,0,"04,05 Oktober",0,0,0,50 - 70,0
Jakarta Selatan,Jagakarsa,Cipedak,0,2020,10,0,"04,05 Oktober",0,0,0,40,0
Jakarta Selatan,Jagakarsa,Cipedak,RW 05,2020,10,0,"04,05 Oktober",0,0,0,30,0
Jakarta Selatan,Jagakarsa,Cipedak,0,2020,10,0,"04,05 Oktober",0,0,0,40,0
Jakarta Selatan,Kebayoran Baru,Petogogan,RW 02,2020,10,0,"05,16,27 Oktober",0,0,0,30 - 60,0
Jakarta Selatan,Kebayoran Baru,Petogogan,0,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Selatan,Kebayoran Baru,Petogogan,RW 03,2020,10,0,05 Oktober,0,0,0,50 - 60,0
Jakarta Selatan,Tebet,Kebon Baru,RW 10,2020,10,0,25 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Tebet,Kebon Baru,0,2020,10,0,"05,25 Oktober",0,0,0,30 - 50,0
Jakarta Selatan,Tebet,Manggarai,RW 01,2020,10,0,"05,25 Oktober",0,0,0,10 - 50,0
Jakarta Selatan,Tebet,Manggarai,0,2020,10,0,"05,25 Oktober",0,0,0,10 - 50,0
Jakarta Selatan,Tebet,Manggarai,0,2020,10,0,"05,25 Oktober",0,0,0,10 - 50,0
Jakarta Selatan,Tebet,Manggarai,0,2020,10,0,05 Oktober,0,0,0,30 - 50,0
Jakarta Selatan,Tebet,Manggarai,RW 10,2020,10,0,25 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 01,2020,10,0,"10,11 Oktober",0,0,0,50,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"04,05,09,10,11 Oktober",0,0,0,30 - 50,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 03,2020,10,0,25 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 04,2020,10,0,09 Oktober,0,0,0,20,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 05,2020,10,0,"10,11,25 Oktober",0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"05,09,10,11,25 Oktober",0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW : 09,2020,10,0,"10,11 Oktober",0,0,0,50 - 60,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"10,11 Oktober",0,0,0,50 - 60,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"10,11 Oktober",0,0,0,50 - 60,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 10,2020,10,0,"10,11 Oktober",0,0,0,30 - 50,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"10,11 Oktober",0,0,0,30 - 50,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"10,11 Oktober",0,0,0,30 - 50,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 11,2020,10,0,"10,11 Oktober",0,0,0,50 - 60,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 12,2020,10,0,"05,10,11 Oktober",0,0,0,40,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,05 Oktober,0,0,0,10 - 70,0
Jakarta Selatan,Pesanggrahan,Bintaro,0,2020,10,0,"05,10,11 Oktober",0,0,0,10 - 30,0
Jakarta Selatan,Pesanggrahan,Bintaro,RW 14,2020,10,0,11 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pesanggrahan,Ulujami,RW 01,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 50,0
Jakarta Selatan,Pesanggrahan,Ulujami,RW 03,2020,10,0,11 Oktober,0,0,0,20 - 30,0
Jakarta Selatan,Pesanggrahan,Ulujami,RW 04,2020,10,0,11 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pesanggrahan,Ulujami,0,2020,10,0,11 Oktober,0,0,0,10 - 30,0
Jakarta Selatan,Pesanggrahan,Ulujami,RW 05,2020,10,0,11 Oktober,0,0,0,20 - 30,0
Jakarta Selatan,Pesanggrahan,Ulujami,RW 07,2020,10,0,11 Oktober,0,0,0,20 - 30,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,RW 01,2020,10,0,"05,10,11,25 Oktober",10,0,0,10 - 80,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,RW 05,2020,10,0,"05,10,11,25 Oktober",0,0,0,20 - 125,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,0,2020,10,0,"10,11,25 Oktober",0,0,0,10 - 125,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,0,2020,10,0,"05,10,11,25 Oktober",0,0,0,10 - 125,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,0,2020,10,0,"05,10,11,25 Oktober",0,0,0,10 - 125,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,0,2020,10,0,"05,10,11,25 Oktober",0,0,0,10 - 125,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,0,2020,10,0,"05,10,11,25 Oktober",0,0,0,10 - 125,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,RW 08,2020,10,0,"05,10,11,25 Oktober",0,0,0,10 - 120,0
Jakarta Selatan,Kebayoran Lama,Pondok Pinang,0,2020,10,0,"05,10,11,25 Oktober",0,0,0,10 - 120,0
Jakarta Selatan,Kebayoran Lama,Cipulir,RW 02,2020,10,0,18 Oktober,0,0,0,50,0
Jakarta Selatan,Kebayoran Lama,Cipulir,RW 06,2020,10,0,18 Oktober,0,0,0,10,0
Jakarta Selatan,Kebayoran Lama,Cipulir,0,2020,10,0,18 Oktober,0,0,0,10,0
Jakarta Selatan,Kebayoran Lama,Cipulir,0,2020,10,0,18 Oktober,0,0,0,20,0
Jakarta Selatan,Kebayoran Lama,Cipulir,RW 07,2020,10,0,18 Oktober,0,0,0,40,0
